# "X"	"Y"	"Inline"	"Crossline"	"Z"	"Amplitude"
# - - - - - - - - - -
1710769.46	5828861.97	1225	2020	512.224137783050537	1e30
1710790.69	5828985.12	1225	2030	511.447310447692871	1e30
1710811.92	5829108.27	1225	2040	510.317325592041016	1e30
1710833.15	5829231.42	1225	2050	509.363710880279541	1e30
1710854.38	5829354.58	1225	2060	508.665859699249268	1e30
1710875.61	5829477.73	1225	2070	508.758425712585449	1e30
1710634.88	5827934.08	1226	1945	514.36769962310791	1e30
1710637.00	5827946.39	1226	1946	514.085710048675537	1e30
1710639.13	5827958.71	1226	1947	513.819277286529541	1e30
1710641.25	5827971.02	1226	1948	513.730823993682861	1e30
1710643.37	5827983.34	1226	1949	513.6725902557373	1e30
1710645.49	5827995.66	1226	1950	513.678133487701416	1e30
1710647.62	5828007.97	1226	1951	513.533055782318115	1e30
1710649.74	5828020.29	1226	1952	513.262629508972168	1e30
1710651.86	5828032.60	1226	1953	513.3819580078125	1e30
1710653.99	5828044.92	1226	1954	513.27139139175415	1e30
1710656.11	5828057.23	1226	1955	512.626409530639648	1e30
1710658.23	5828069.55	1226	1956	512.386143207550049	1e30
1710660.35	5828081.86	1226	1957	512.525618076324463	1e30
1710662.48	5828094.18	1226	1958	512.665450572967529	1e30
1710664.60	5828106.49	1226	1959	512.30853796005249	1e30
1710666.72	5828118.81	1226	1960	511.777639389038086	1e30
1710668.85	5828131.12	1226	1961	511.90716028213501	1e30
1710670.97	5828143.44	1226	1962	512.355148792266846	1e30
1710673.09	5828155.75	1226	1963	512.663424015045166	1e30
1710675.22	5828168.07	1226	1964	512.930452823638916	1e30
1710677.34	5828180.38	1226	1965	513.055682182312012	1e30
1710679.46	5828192.70	1226	1966	513.14288377761841	1e30
1710681.58	5828205.01	1226	1967	513.080894947052	1e30
1710683.71	5828217.33	1226	1968	512.980818748474121	1e30
1710685.83	5828229.64	1226	1969	513.11337947845459	1e30
1710687.95	5828241.96	1226	1970	512.81052827835083	1e30
1710690.08	5828254.28	1226	1971	512.191832065582275	1e30
1710692.20	5828266.59	1226	1972	511.93141937255859	1e30
1710694.32	5828278.91	1226	1973	511.986494064331055	1e30
1710696.44	5828291.22	1226	1974	511.877477169036865	1e30
1710698.57	5828303.54	1226	1975	511.775612831115723	1e30
1710700.69	5828315.85	1226	1976	512.1840238571167	1e30
1710702.81	5828328.17	1226	1977	512.144327163696289	1e30
1710704.94	5828340.48	1226	1978	511.793255805969238	1e30
1710707.06	5828352.80	1226	1979	511.899650096893311	1e30
1710709.18	5828365.11	1226	1980	512.2331976890564	1e30
1710711.30	5828377.43	1226	1981	512.371063232421875	1e30
1710713.43	5828389.74	1226	1982	512.518584728240967	1e30
1710715.55	5828402.06	1226	1983	512.618839740753174	1e30
1710717.67	5828414.37	1226	1984	512.64423131942749	1e30
1710719.80	5828426.69	1226	1985	512.800991535186768	1e30
1710721.92	5828439.00	1226	1986	512.84670829772949	1e30
1710724.04	5828451.32	1226	1987	512.409567832946777	1e30
1710726.16	5828463.63	1226	1988	511.880934238433838	1e30
1710728.29	5828475.95	1226	1989	511.7652416229248	1e30
1710730.41	5828488.27	1226	1990	511.88582181930542	1e30
1710732.53	5828500.58	1226	1991	511.915266513824463	1e30
1710734.66	5828512.90	1226	1992	512.171626091003418	1e30
1710736.78	5828525.21	1226	1993	512.44819164276123	1e30
1710738.90	5828537.53	1226	1994	512.45957612991333	1e30
1710741.02	5828549.84	1226	1995	512.540757656097412	1e30
1710743.15	5828562.16	1226	1996	512.621581554412842	1e30
1710745.27	5828574.47	1226	1997	512.674570083618164	1e30
1710747.39	5828586.79	1226	1998	512.52603530883789	1e30
1710749.52	5828599.10	1226	1999	512.413978576660156	1e30
1710751.64	5828611.42	1226	2000	512.380063533782959	1e30
1710753.76	5828623.73	1226	2001	512.207210063934326	1e30
1710755.88	5828636.05	1226	2002	511.978507041931152	1e30
1710758.01	5828648.36	1226	2003	512.0549201965332	1e30
1710760.13	5828660.68	1226	2004	512.104511260986328	1e30
1710762.25	5828672.99	1226	2005	512.182414531707764	1e30
1710764.38	5828685.31	1226	2006	512.464523315429688	1e30
1710766.50	5828697.62	1226	2007	512.40992546081543	1e30
1710768.62	5828709.94	1226	2008	512.216329574584961	1e30
1710770.74	5828722.25	1226	2009	512.094736099243164	1e30
1710772.87	5828734.57	1226	2010	511.955916881561279	1e30
1710774.99	5828746.89	1226	2011	512.03024387359619	1e30
1710777.11	5828759.20	1226	2012	512.074828147888184	1e30
1710779.24	5828771.52	1226	2013	511.939823627471924	1e30
1710781.36	5828783.83	1226	2014	511.555016040802	1e30
1710783.48	5828796.15	1226	2015	511.28757	1e30
1710785.60	5828808.46	1226	2016	511.43729686737061	1e30
1710787.73	5828820.78	1226	2017	511.844754219055176	1e30
1710789.85	5828833.09	1226	2018	512.288331985473633	1e30
1710791.97	5828845.41	1226	2019	512.445032596588135	1e30
1710794.10	5828857.72	1226	2020	512.069106101989746	1e30
1710796.22	5828870.04	1226	2021	511.861443519592285	1e30
1710798.34	5828882.35	1226	2022	511.54994964599609	1e30
1710800.46	5828894.67	1226	2023	511.40677928924561	1e30
1710802.59	5828906.98	1226	2024	511.625230312347412	1e30
1710804.71	5828919.30	1226	2025	511.743843555450439	1e30
1710806.83	5828931.61	1226	2026	511.903882026672363	1e30
1710808.96	5828943.93	1226	2027	511.755406856536865	1e30
1710811.08	5828956.24	1226	2028	511.516451835632324	1e30
1710813.20	5828968.56	1226	2029	511.47007942199707	1e30
1710815.32	5828980.88	1226	2030	511.503279209136963	1e30
1710817.45	5828993.19	1226	2031	511.295318603515625	1e30
1710819.57	5829005.51	1226	2032	511.11108064651489	1e30
1710821.69	5829017.82	1226	2033	510.681807994842529	1e30
1710823.82	5829030.14	1226	2034	510.173618793487549	1e30
1710825.94	5829042.45	1226	2035	509.728610515594482	1e30
1710828.06	5829054.77	1226	2036	509.599804878234863	1e30
1710830.18	5829067.08	1226	2037	509.754836559295654	1e30
1710832.31	5829079.40	1226	2038	509.733974933624268	1e30
1710834.43	5829091.71	1226	2039	509.592056274414063	1e30
1710836.55	5829104.03	1226	2040	509.299099445343018	1e30
1710838.68	5829116.34	1226	2041	509.1573596	1e30
1710840.80	5829128.66	1226	2042	509.421586990356445	1e30
1710845.05	5829153.29	1226	2044	509.238600730896	1e30
1710847.17	5829165.60	1226	2045	509.063661098480225	1e30
1710849.29	5829177.92	1226	2046	508.832633495330811	1e30
1710851.41	5829190.23	1226	2047	508.90821218490601	1e30
1710857.78	5829227.18	1226	2050	508.978784084320068	1e30
1710862.03	5829251.81	1226	2052	509.002327919006348	1e30
1710864.15	5829264.13	1226	2053	508.977949619293213	1e30
1710866.27	5829276.44	1226	2054	509.25976037979126	1e30
1710874.77	5829325.70	1226	2058	508.524298667907715	1e30
1710876.89	5829338.02	1226	2059	508.383750915527344	1e30
1710879.01	5829350.33	1226	2060	508.508861064910889	1e30
1710881.13	5829362.65	1226	2061	508.470714092254639	1e30
1710883.26	5829374.96	1226	2062	508.445143699646	1e30
1710885.38	5829387.28	1226	2063	508.83781909942627	1e30
1710887.50	5829399.59	1226	2064	508.96531343460083	1e30
1710889.63	5829411.91	1226	2065	508.691787719726563	1e30
1710891.75	5829424.22	1226	2066	508.579730987548828	1e30
1710893.87	5829436.54	1226	2067	508.712887763977051	1e30
1710895.99	5829448.85	1226	2068	508.713185787200928	1e30
1710898.12	5829461.17	1226	2069	508.585155010223389	1e30
1710900.24	5829473.48	1226	2070	508.489489555358887	1e30
1710902.36	5829485.80	1226	2071	508.41987133026123	1e30
1710904.49	5829498.12	1226	2072	508.59147310256958	1e30
1710906.61	5829510.43	1226	2073	508.801758289337158	1e30
1710908.73	5829522.75	1226	2074	508.789360523223877	1e30
1710910.85	5829535.06	1226	2075	508.817195892333984	1e30
1710912.98	5829547.38	1226	2076	508.378326892852783	1e30
1710915.10	5829559.69	1226	2077	508.239686489105225	1e30
1710917.22	5829572.01	1226	2078	508.378744125366211	1e30
1710919.35	5829584.32	1226	2079	508.329927921295166	1e30
1710921.47	5829596.64	1226	2080	508.0493688583374	1e30
1710670.13	5827991.41	1227	1950	513.720273971557617	1e30
1710691.36	5828114.56	1227	1960	511.632621288299561	1e30
1710712.58	5828237.72	1227	1970	512.578845024108887	1e30
1710733.81	5828360.87	1227	1980	511.633217334747314	1e30
1710755.04	5828484.02	1227	1990	511.313974857330322	1e30
1710776.27	5828607.17	1227	2000	512.11792230606079	1e30
1710797.50	5828730.33	1227	2010	511.32833957672119	1e30
1710818.73	5828853.48	1227	2020	512.07238435745239	1e30
1710839.96	5828976.63	1227	2030	510.989129543304443	1e30
1710861.19	5829099.78	1227	2040	509.024441242218018	1e30
1710882.41	5829222.94	1227	2050	508.921027183532715	1e30
1710903.64	5829346.09	1227	2060	508.3579421043396	1e30
1710924.87	5829469.24	1227	2070	508.168578147888184	1e30
1710694.76	5827987.17	1228	1950	512.62962818145752	1e30
1710715.99	5828110.32	1228	1960	511.473238468170166	1e30
1710737.22	5828233.47	1228	1970	511.760294437408447	1e30
1710758.44	5828356.63	1228	1980	510.655760765075684	1e30
1710779.67	5828479.78	1228	1990	510.380923748016357	1e30
1710800.90	5828602.93	1228	2000	511.010706424713135	1e30
1710822.13	5828726.08	1228	2010	510.964393615722656	1e30
1710843.36	5828849.24	1228	2020	511.281490325927734	1e30
1710864.59	5828972.39	1228	2030	509.124815464019775	1e30
1710885.82	5829095.54	1228	2040	508.76146554946899	1e30
1710907.05	5829218.69	1228	2050	508.47709178924561	1e30
1710928.27	5829341.85	1228	2060	508.042275905609131	1e30
1710949.50	5829465.00	1228	2070	507.9614520072937	1e30
1710704.53	5827896.72	1229	1943	512.546718120574951	1e30
1710706.65	5827909.04	1229	1944	512.881875038146973	1e30
1710708.78	5827921.35	1229	1945	512.9055380821228	1e30
1710710.90	5827933.67	1229	1946	512.734055519104	1e30
1710713.02	5827945.98	1229	1947	512.1578574180603	1e30
1710715.14	5827958.30	1229	1948	511.392652988433838	1e30
1710717.27	5827970.61	1229	1949	511.387109756469727	1e30
1710719.39	5827982.93	1229	1950	511.333227157592773	1e30
1710721.51	5827995.24	1229	1951	511.064231395721436	1e30
1710723.64	5828007.56	1229	1952	511.1044049263	1e30
1710725.76	5828019.87	1229	1953	511.255383491516113	1e30
1710732.13	5828056.82	1229	1956	510.620713233947754	1e30
1710734.25	5828069.13	1229	1957	510.71822643280029	1e30
1710736.37	5828081.45	1229	1958	511.128902435302734	1e30
1710738.50	5828093.76	1229	1959	511.5959644317627	1e30
1710740.62	5828106.08	1229	1960	511.595070362091064	1e30
1710742.74	5828118.39	1229	1961	511.251389980316162	1e30
1710744.86	5828130.71	1229	1962	511.064291	1e30
1710746.99	5828143.03	1229	1963	511.122047901153564	1e30
1710749.11	5828155.34	1229	1964	511.555850505828857	1e30
1710751.23	5828167.66	1229	1965	511.7003321647644	1e30
1710753.36	5828179.97	1229	1966	511.758327484130859	1e30
1710755.48	5828192.29	1229	1967	511.733889579772949	1e30
1710757.60	5828204.60	1229	1968	511.836588382720947	1e30
1710759.72	5828216.92	1229	1969	511.839747428894043	1e30
1710761.85	5828229.23	1229	1970	511.3033652305603	1e30
1710763.97	5828241.55	1229	1971	510.686933994293213	1e30
1710766.09	5828253.86	1229	1972	510.37442684173584	1e30
1710768.22	5828266.18	1229	1973	510.362029075622559	1e30
1710770.34	5828278.49	1229	1974	510.252594947814941	1e30
1710772.46	5828290.81	1229	1975	510.213494300842285	1e30
1710774.58	5828303.12	1229	1976	509.88537073135376	1e30
1710776.71	5828315.44	1229	1977	509.875476360321045	1e30
1710778.83	5828327.75	1229	1978	510.105311870574951	1e30
1710780.95	5828340.07	1229	1979	510.421335697174072	1e30
1710783.08	5828352.38	1229	1980	510.923147201538086	1e30
1710785.20	5828364.70	1229	1981	511.140286922454834	1e30
1710789.45	5828389.33	1229	1983	512.219548225402832	1e30
1710791.57	5828401.65	1229	1984	512.889444828033447	1e30
1710793.69	5828413.96	1229	1985	512.982428073883057	1e30
1710795.81	5828426.28	1229	1986	512.642323970794678	1e30
1710797.94	5828438.59	1229	1987	512.19421625137329	1e30
1710800.06	5828450.91	1229	1988	511.560440063476563	1e30
1710802.18	5828463.22	1229	1989	510.8216404914856	1e30
1710804.31	5828475.54	1229	1990	510.38283109664917	1e30
1710806.43	5828487.85	1229	1991	510.27983427047729	1e30
1710808.55	5828500.17	1229	1992	510.366261005401611	1e30
1710810.67	5828512.48	1229	1993	510.714948177337646	1e30
1710812.80	5828524.80	1229	1994	511.003971099853516	1e30
1710814.92	5828537.11	1229	1995	511.773645877838135	1e30
1710817.04	5828549.43	1229	1996	512.18283176422119	1e30
1710819.17	5828561.74	1229	1997	511.968314647674561	1e30
1710821.29	5828574.06	1229	1998	511.52193546295166	1e30
1710823.41	5828586.37	1229	1999	511.181354522705078	1e30
1710825.53	5828598.69	1229	2000	510.711669921875	1e30
1710827.66	5828611.00	1229	2001	510.507941246032715	1e30
1710829.78	5828623.32	1229	2002	510.391891002655029	1e30
1710831.90	5828635.64	1229	2003	509.980380535125732	1e30
1710834.03	5828647.95	1229	2004	509.742259979248047	1e30
1710836.15	5828660.27	1229	2005	509.742259979248047	1e30
1710838.27	5828672.58	1229	2006	509.611070156097412	1e30
1710840.39	5828684.90	1229	2007	509.697377681732178	1e30
1710842.52	5828697.21	1229	2008	510.1478099822998	1e30
1710844.64	5828709.53	1229	2009	509.8501443862915	1e30
1710846.76	5828721.84	1229	2010	509.337544441223145	1e30
1710848.89	5828734.16	1229	2011	509.42695140838623	1e30
1710851.01	5828746.47	1229	2012	509.341657161712646	1e30
1710853.13	5828758.79	1229	2013	509.030997753143311	1e30
1710855.25	5828771.10	1229	2014	508.8425874710083	1e30
1710857.38	5828783.42	1229	2015	508.956253528594971	1e30
1710859.50	5828795.73	1229	2016	509.477674961090088	1e30
1710861.62	5828808.05	1229	2017	509.866714477539063	1e30
1710863.75	5828820.36	1229	2018	509.928226470947266	1e30
1710865.87	5828832.68	1229	2019	509.7392201423645	1e30
1710867.99	5828844.99	1229	2020	509.51230525970459	1e30
1710870.11	5828857.31	1229	2021	509.250044822692871	1e30
1710872.24	5828869.62	1229	2022	509.061872959136963	1e30
1710874.36	5828881.94	1229	2023	509.049773216247559	1e30
1710876.48	5828894.26	1229	2024	509.331703186035156	1e30
1710878.61	5828906.57	1229	2025	510.093152523040771	1e30
1710880.73	5828918.89	1229	2026	510.711967945098877	1e30
1710882.85	5828931.20	1229	2027	510.35028696060181	1e30
1710884.97	5828943.52	1229	2028	509.229898452758789	1e30
1710887.10	5828955.83	1229	2029	508.791148662567139	1e30
1710889.22	5828968.15	1229	2030	508.711874485015869	1e30
1710891.34	5828980.46	1229	2031	508.777976036071777	1e30
1710893.47	5828992.78	1229	2032	508.790075778961182	1e30
1710895.59	5829005.09	1229	2033	508.655726909637451	1e30
1710897.71	5829017.41	1229	2034	508.553147315979	1e30
1710899.83	5829029.72	1229	2035	508.539736270904541	1e30
1710901.96	5829042.04	1229	2036	508.593559265136719	1e30
1710904.08	5829054.35	1229	2037	508.6703896522522	1e30
1710906.20	5829066.67	1229	2038	508.6027979850769	1e30
1710908.33	5829078.98	1229	2039	508.449435234069824	1e30
1710910.45	5829091.30	1229	2040	508.32676887512207	1e30
1710912.57	5829103.61	1229	2041	508.325815200805664	1e30
1710914.69	5829115.93	1229	2042	508.46356153488159	1e30
1710916.82	5829128.25	1229	2043	508.6672306060791	1e30
1710918.94	5829140.56	1229	2044	508.725941181182861	1e30
1710921.06	5829152.88	1229	2045	508.781373500823975	1e30
1710923.19	5829165.19	1229	2046	508.678674697875977	1e30
1710925.31	5829177.51	1229	2047	508.349418640136719	1e30
1710927.43	5829189.82	1229	2048	508.179843425750732	1e30
1710929.55	5829202.14	1229	2049	508.127152919769287	1e30
1710931.68	5829214.45	1229	2050	508.0680251121521	1e30
1710935.92	5829239.08	1229	2052	508.096277713775635	1e30
1710938.05	5829251.40	1229	2053	508.065879344940186	1e30
1710940.17	5829263.71	1229	2054	508.272647857666016	1e30
1710942.29	5829276.03	1229	2055	508.542120456695557	1e30
1710944.41	5829288.34	1229	2056	508.62240791320801	1e30
1710946.54	5829300.66	1229	2057	508.40604305267334	1e30
1710948.66	5829312.97	1229	2058	508.195340633392334	1e30
1710950.78	5829325.29	1229	2059	508.019745349884033	1e30
1710952.91	5829337.60	1229	2060	507.797181606292725	1e30
1710955.03	5829349.92	1229	2061	507.854163646698	1e30
1710957.15	5829362.23	1229	2062	508.0411434173584	1e30
1710959.28	5829374.55	1229	2063	508.26567411422729	1e30
1710961.40	5829386.87	1229	2064	508.311808109283447	1e30
1710963.52	5829399.18	1229	2065	508.211076259613037	1e30
1710965.64	5829411.50	1229	2066	508.020222187042236	1e30
1710967.77	5829423.81	1229	2067	507.910013198852539	1e30
1710969.89	5829436.13	1229	2068	507.848620414733887	1e30
1710972.01	5829448.44	1229	2069	507.854998111724854	1e30
1710974.14	5829460.76	1229	2070	507.810115814208984	1e30
1710976.26	5829473.07	1229	2071	507.751882076263428	1e30
1710978.38	5829485.39	1229	2072	507.778704166412354	1e30
1710980.50	5829497.70	1229	2073	507.6630711555481	1e30
1710982.63	5829510.02	1229	2074	507.4390172958374	1e30
1710765.25	5828101.84	1230	1960	510.58304309844971	1e30
1710786.48	5828224.99	1230	1970	511.11304759979248	1e30
1710807.71	5828348.14	1230	1980	510.574698448181152	1e30
1710828.94	5828471.29	1230	1990	509.756624698638916	1e30
1710850.17	5828594.45	1230	2000	510.106563568115234	1e30
1710871.39	5828717.60	1230	2010	508.773446083068848	1e30
1710892.62	5828840.75	1230	2020	508.760035037994385	1e30
1710913.85	5828963.90	1230	2030	508.213222026824951	1e30
1710935.08	5829087.06	1230	2040	508.087813854217529	1e30
1710956.31	5829210.21	1230	2050	507.75390863418579	1e30
1710977.54	5829333.36	1230	2060	507.637500762939453	1e30
1710998.77	5829456.51	1230	2070	507.524073123931885	1e30
1710768.65	5827974.44	1231	1950	508.776068687438965	1e30
1710789.88	5828097.59	1231	1960	510.17904281616211	1e30
1710811.11	5828220.75	1231	1970	510.199785232543945	1e30
1710832.34	5828343.90	1231	1980	510.291397571563721	1e30
1710853.57	5828467.05	1231	1990	509.130537509918213	1e30
1710874.80	5828590.20	1231	2000	509.199440479278564	1e30
1710896.03	5828713.36	1231	2010	508.97526741027832	1e30
1710917.26	5828836.51	1231	2020	508.515655994415283	1e30
1710938.48	5828959.66	1231	2030	507.970631122589111	1e30
1710959.71	5829082.81	1231	2040	507.85708427429199	1e30
1710980.94	5829205.97	1231	2050	507.3009729385376	1e30
1711002.17	5829329.12	1231	2060	507.276833057403564	1e30
1711023.40	5829452.27	1231	2070	507	1e30
1710793.29	5827970.20	1232	1950	508.295178413391113	1e30
1710814.51	5828093.35	1232	1960	511.113166809082031	1e30
1710835.74	5828216.50	1232	1970	510	1e30
1710856.97	5828339.66	1232	1980	509.404838085174561	1e30
1710878.20	5828462.81	1232	1990	508.621513843536377	1e30
1710899.43	5828585.96	1232	2000	509.554088115692139	1e30
1710920.66	5828709.11	1232	2010	508.825123310089111	1e30
1710941.89	5828832.27	1232	2020	508.508265018463135	1e30
1710963.12	5828955.42	1232	2030	508.005917072296143	1e30
1710984.34	5829078.57	1232	2040	507.829904556274414	1e30
1711005.57	5829201.72	1232	2050	507.36707448959351	1e30
1711026.80	5829324.88	1232	2060	507.319927215576172	1e30
1711048.03	5829448.03	1232	2070	506.423056125640869	1e30
1710817.92	5827965.96	1233	1950	508.259415626525879	1e30
1710839.15	5828089.11	1233	1960	510.92821359634399	1e30
1710860.37	5828212.26	1233	1970	509.321153163909912	1e30
1710881.60	5828335.41	1233	1980	509.149074554443359	1e30
1710902.83	5828458.57	1233	1990	508.533358573913574	1e30
1710924.06	5828581.72	1233	2000	509.512007236480713	1e30
1710945.29	5828704.87	1233	2010	508.758664131164551	1e30
1710966.52	5828828.02	1233	2020	508.397042751312256	1e30
1710987.75	5828951.18	1233	2030	507.9423189163208	1e30
1711008.98	5829074.33	1233	2040	507.7252984046936	1e30
1711030.20	5829197.48	1233	2050	507.32344388961792	1e30
1711051.43	5829320.63	1233	2060	507.093191146850586	1e30
1711072.66	5829443.79	1233	2070	506.637394428253174	1e30
1710842.55	5827961.71	1234	1950	508.529961109161377	1e30
1710863.78	5828084.87	1234	1960	509.07266139984131	1e30
1710885.01	5828208.02	1234	1970	508.820474147796631	1e30
1710906.24	5828331.17	1234	1980	508.91411304473877	1e30
1710927.46	5828454.32	1234	1990	508.3048939704895	1e30
1710948.69	5828577.48	1234	2000	509.713709354400635	1e30
1710969.92	5828700.63	1234	2010	508.639752864837646	1e30
1710991.15	5828823.78	1234	2020	508.28319787979126	1e30
1711012.38	5828946.93	1234	2030	507.81857967376709	1e30
1711033.61	5829070.09	1234	2040	507.318973541259766	1e30
1711054.84	5829193.24	1234	2050	507.147550582885742	1e30
1711076.07	5829316.39	1234	2060	506.703317165374756	1e30
1710852.32	5827871.26	1235	1943	508.118927478790283	1e30
1710854.44	5827883.58	1235	1944	508.26931	1e30
1710856.57	5827895.89	1235	1945	508.228302001953125	1e30
1710858.69	5827908.21	1235	1946	508.25381278991699	1e30
1710860.81	5827920.53	1235	1947	508.2593560218811	1e30
1710862.94	5827932.84	1235	1948	508.1636905670166	1e30
1710865.06	5827945.16	1235	1949	508.288979530334473	1e30
1710867.18	5827957.47	1235	1950	508.503437042236328	1e30
1710869.30	5827969.79	1235	1951	508.645772933959961	1e30
1710871.43	5827982.10	1235	1952	508.682191371917725	1e30
1710873.55	5827994.42	1235	1953	508.88544321060181	1e30
1710875.67	5828006.73	1235	1954	509.165763854980469	1e30
1710877.80	5828019.05	1235	1955	509.227573871612549	1e30
1710879.92	5828031.36	1235	1956	508.977711200714111	1e30
1710882.04	5828043.68	1235	1957	508.68731737136841	1e30
1710884.16	5828055.99	1235	1958	508.401155471801758	1e30
1710886.29	5828068.31	1235	1959	508.318543434143066	1e30
1710888.41	5828080.62	1235	1960	508.535921573638916	1e30
1710890.53	5828092.94	1235	1961	509.2170238494873	1e30
1710892.66	5828105.25	1235	1962	509.0758204460144	1e30
1710894.78	5828117.57	1235	1963	508.072555065155029	1e30
1710896.90	5828129.88	1235	1964	507.703661918640137	1e30
1710899.02	5828142.20	1235	1965	507.55840539932251	1e30
1710901.15	5828154.51	1235	1966	507.574617862701416	1e30
1710903.27	5828166.83	1235	1967	507.952630519866943	1e30
1710905.39	5828179.15	1235	1968	508.32676887512207	1e30
1710907.52	5828191.46	1235	1969	508.493304252624512	1e30
1710909.64	5828203.78	1235	1970	508.635342121124268	1e30
1710911.76	5828216.09	1235	1971	508.598983287811279	1e30
1710913.88	5828228.41	1235	1972	508.378863334655762	1e30
1710916.01	5828240.72	1235	1973	508.277416229248047	1e30
1710918.13	5828253.04	1235	1974	508.194983005523682	1e30
1710924.50	5828289.98	1235	1977	508.44109058380127	1e30
1710926.62	5828302.30	1235	1978	508.38315486907959	1e30
1710928.74	5828314.61	1235	1979	508.54635238647461	1e30
1710930.87	5828326.93	1235	1980	508.792757987976074	1e30
1710932.99	5828339.24	1235	1981	508.884549140930176	1e30
1710935.11	5828351.56	1235	1982	508.840322494506836	1e30
1710937.24	5828363.87	1235	1983	508.63891839981079	1e30
1710939.36	5828376.19	1235	1984	508.421361446380615	1e30
1710941.48	5828388.50	1235	1985	508.519411087036133	1e30
1710943.60	5828400.82	1235	1986	508.704900741577148	1e30
1710945.73	5828413.14	1235	1987	508.672595024108887	1e30
1710947.85	5828425.45	1235	1988	508.536756038665771	1e30
1710949.97	5828437.77	1235	1989	508.594751358032227	1e30
1710952.10	5828450.08	1235	1990	508.625984191894531	1e30
1710954.22	5828462.40	1235	1991	508.531630039215088	1e30
1710956.34	5828474.71	1235	1992	508.533239364624023	1e30
1710958.46	5828487.03	1235	1993	508.771896362304688	1e30
1710960.59	5828499.34	1235	1994	509.583532810211182	1e30
1710966.96	5828536.29	1235	1997	509.965002536773682	1e30
1710969.08	5828548.60	1235	1998	510.162711143493652	1e30
1710971.20	5828560.92	1235	1999	509.976029396057129	1e30
1710973.32	5828573.23	1235	2000	509.867429733276367	1e30
1710975.45	5828585.55	1235	2001	509.6583366394043	1e30
1710977.57	5828597.86	1235	2002	509.71454381942749	1e30
1710979.69	5828610.18	1235	2003	509.639263153076172	1e30
1710981.82	5828622.49	1235	2004	509.172320365905762	1e30
1710983.94	5828634.81	1235	2005	508.630514144897461	1e30
1710986.06	5828647.12	1235	2006	508.493125438690186	1e30
1710988.18	5828659.44	1235	2007	508.53806734085083	1e30
1710990.31	5828671.76	1235	2008	508.66544246673584	1e30
1710992.43	5828684.07	1235	2009	508.730411529541016	1e30
1710994.55	5828696.39	1235	2010	508.806943893432617	1e30
1710996.68	5828708.70	1235	2011	508.735001087188721	1e30
1710998.80	5828721.02	1235	2012	508.5480809211731	1e30
1711000.92	5828733.33	1235	2013	508.391797542572021	1e30
1711003.04	5828745.65	1235	2014	508.293569087982178	1e30
1711005.17	5828757.96	1235	2015	508.337736129760742	1e30
1711007.29	5828770.28	1235	2016	508.5180401802063	1e30
1711009.41	5828782.59	1235	2017	508.492708206176758	1e30
1711011.54	5828794.91	1235	2018	508.554518222808838	1e30
1711013.66	5828807.22	1235	2019	508.472740650177	1e30
1711015.78	5828819.54	1235	2020	508.348762989044189	1e30
1711017.91	5828831.85	1235	2021	508.30948352813721	1e30
1711020.03	5828844.17	1235	2022	508.330047130584717	1e30
1711022.15	5828856.48	1235	2023	508.113622665405273	1e30
1711024.27	5828868.80	1235	2024	507.896482944488525	1e30
1711026.40	5828881.11	1235	2025	507.935822010040283	1e30
1711028.52	5828893.43	1235	2026	508.081972599029541	1e30
1711030.64	5828905.75	1235	2027	508.05908441543579	1e30
1711032.77	5828918.06	1235	2028	507.9505443572998	1e30
1711034.89	5828930.38	1235	2029	507.823646068573	1e30
1711037.01	5828942.69	1235	2030	507.7173113822937	1e30
1711039.13	5828955.01	1235	2031	507.6301097869873	1e30
1711041.26	5828967.32	1235	2032	507.6410174369812	1e30
1711043.38	5828979.64	1235	2033	507.492661476135254	1e30
1711045.50	5828991.95	1235	2034	507.147729396820068	1e30
1711047.63	5829004.27	1235	2035	506.852328777313232	1e30
1711049.75	5829016.58	1235	2036	507.047951221466064	1e30
1711051.87	5829028.90	1235	2037	507.130563259124756	1e30
1711053.99	5829041.21	1235	2038	507.032513618469238	1e30
1711056.12	5829053.53	1235	2039	507.05409049987793	1e30
1711058.24	5829065.84	1235	2040	507.0723295211792	1e30
1711060.36	5829078.16	1235	2041	507.296741008758545	1e30
1711062.49	5829090.47	1235	2042	507.512688636779785	1e30
1711064.61	5829102.79	1235	2043	507.492005825042725	1e30
1711066.73	5829115.10	1235	2044	507.360935211181641	1e30
1711068.85	5829127.42	1235	2045	507.353007793426514	1e30
1711070.98	5829139.73	1235	2046	507.226765155792236	1e30
1711073.10	5829152.05	1235	2047	507.21883773803711	1e30
1711075.22	5829164.37	1235	2048	507.354795932769775	1e30
1711077.35	5829176.68	1235	2049	507.296085357666016	1e30
1711079.47	5829189.00	1235	2050	507.299304008483887	1e30
1711081.59	5829201.31	1235	2051	507.436454296112061	1e30
1711083.71	5829213.63	1235	2052	507.38132	1e30
1711085.84	5829225.94	1235	2053	507.383346557617188	1e30
1711087.96	5829238.26	1235	2054	507.338583469390869	1e30
1711090.08	5829250.57	1235	2055	507.230103015899658	1e30
1711092.21	5829262.89	1235	2056	507.118642330169678	1e30
1711094.33	5829275.20	1235	2057	507.287800312042236	1e30
1711096.45	5829287.52	1235	2058	507.3549747467041	1e30
1711100.70	5829312.15	1235	2060	507.057785987854	1e30
1711102.82	5829324.46	1235	2061	506.906270980834961	1e30
