618899.99	6082174.53	679.5315146446228
618949.97	6082175.93	678.67946624755859
618999.95	6082177.33	678.736209869384766
619049.93	6082178.73	678.143978118896484
619099.91	6082180.12	676.5102744102478
619149.89	6082181.52	675.4448413848877
619199.87	6082182.92	673.789560794830322
619249.85	6082184.31	672.40059375762939
619299.83	6082185.71	671.283185482025146
619349.81	6082187.11	669.32070255279541
619399.79	6082188.50	666.106283664703369
619449.77	6082189.90	664.014875888824463
619499.75	6082191.30	662.540555
619549.73	6082192.69	662.00739145278931
619599.71	6082194.09	660.845398902893066
619649.69	6082195.49	659.9859
619699.67	6082196.88	659.65902805328369
619749.65	6082198.28	659.310638904571533
619799.64	6082199.68	658.78826379776001
619849.62	6082201.07	658.13553333282471
619899.60	6082202.47	657.82696008682251
619949.58	6082203.87	656.944930553436279
619999.56	6082205.27	656.487703323364258
620049.54	6082206.66	656.142115592956543
620099.52	6082208.06	656.1618447303772
620149.50	6082209.46	655.790448188781738
620199.48	6082210.85	655.309796333312988
620249.46	6082212.25	654.880702495574951
620299.44	6082213.65	654.391169548034668
620349.42	6082215.04	654.205918312072754
620399.40	6082216.44	654.363036155700684
620449.38	6082217.84	653.902113437652588
620499.36	6082219.23	653.211832046508789
620549.34	6082220.63	653.253555297851563
620599.32	6082222.03	653.908669948577881
618748.65	6082220.32	684.94158983230591
618798.63	6082221.72	683.397889137268066
618848.61	6082223.12	680.10258674621582
618898.59	6082224.51	679.722964763641357
618948.57	6082225.91	679.139256477355957
618998.55	6082227.31	678.816080093383789
619048.53	6082228.70	677.41239070892334
619098.51	6082230.10	676.11449956893921
619148.49	6082231.50	674.716472625732422
619198.47	6082232.89	673.249185085296631
619248.45	6082234.29	671.802759170532227
619298.43	6082235.69	669.159471988677979
619348.41	6082237.09	665.04371166229248
619398.40	6082238.48	664.140164852142334
619448.38	6082239.88	663.291692733764648
619498.36	6082241.28	661.415338516235352
619548.34	6082242.67	660.971581935882568
619598.32	6082244.07	660.513222217559814
619648.30	6082245.47	659.936606884002686
619698.28	6082246.86	659.501910209655762
619748.26	6082248.26	659.227192401885986
619798.24	6082249.66	658.77014398574829
619848.22	6082251.05	658.72699022293091
619898.20	6082252.45	658.3402156829834
619948.18	6082253.85	657.495558261871338
619998.16	6082255.24	656.721055507659912
620048.14	6082256.64	656.518459320068359
620098.12	6082258.04	656.431615352630615
620148.10	6082259.44	656.0666561126709
620198.08	6082260.83	655.665218830108643
620248.06	6082262.23	655.235707759857178
620298.04	6082263.63	654.817163944244385
620348.02	6082265.02	654.714643955230713
620398.01	6082266.42	654.697597026824951
620447.99	6082267.82	654.244840145111084
620497.97	6082269.21	654.51347827911377
620547.95	6082270.61	654.615461826324463
620597.93	6082272.01	653.842449188232422
618697.27	6082268.91	686.244487762451172
618747.25	6082270.30	683.75861644744873
618797.23	6082271.70	681.736648082733154
618847.21	6082273.10	680.227220058441162
618897.19	6082274.49	679.234147071838379
618947.17	6082275.89	677.563250064849854
618997.15	6082277.29	677.075982093811035
619047.14	6082278.68	675.884723663330078
619097.12	6082280.08	675.5293607711792
619147.10	6082281.48	673.756062984466553
619197.08	6082282.87	672.103285789489746
619247.06	6082284.27	670.973479747772217
619297.04	6082285.67	665.547788143157959
619347.02	6082287.06	663.523495197296143
619397.00	6082288.46	662.709474563598633
619446.98	6082289.86	661.935925483703613
619496.96	6082291.26	661.059975624084473
619546.94	6082292.65	660.462677478790283
619596.92	6082294.05	660.064995288848877
619646.90	6082295.45	659.79874134063721
619696.88	6082296.84	659.5272421836853
619746.86	6082298.24	659.159541130065918
619796.84	6082299.64	659.072816371917725
619846.82	6082301.03	658.9275598526001
619896.80	6082302.43	658.522665500640869
619946.78	6082303.83	658.01161527633667
619996.77	6082305.22	657.33093023300171
620046.75	6082306.62	656.6627025604248
620096.73	6082308.02	656.0782790184021
620146.71	6082309.41	655.86012601852417
620196.69	6082310.81	655.6057333946228
620246.67	6082312.21	655.07990121841431
620296.65	6082313.61	655.440926551818848
620346.63	6082315.00	655.029892921447754
618645.90	6082317.49	686.520934104919434
618695.88	6082318.88	683.973133563995361
618745.86	6082320.28	682.6406717300415
618795.84	6082321.68	680.739521980285645
618845.82	6082323.08	679.555356502532959
618895.80	6082324.47	677.621185779571533
618945.78	6082325.87	677.31177806854248
618995.76	6082327.27	676.18948221206665
619045.74	6082328.66	675.277411937713623
619095.72	6082330.06	674.484372138977051
619145.70	6082331.46	672.3753809928894
619195.68	6082332.85	670.85874080657959
619245.66	6082334.25	668.752074241638184
619295.64	6082335.65	664.756596088409424
619345.62	6082337.04	663.148760795593262
619395.60	6082338.44	662.60606050491333
619445.58	6082339.84	661.296725273132324
619495.56	6082341.23	661.022305488586426
619545.54	6082342.63	660.326063632965088
619595.52	6082344.03	660.127699375152588
619645.51	6082345.43	659.947752952575684
619695.49	6082346.82	659.76071357727051
619745.47	6082348.22	659.26665067672729
619795.45	6082349.62	659.162223339080811
619845.43	6082351.01	659.066855907440186
619895.41	6082352.41	658.873617649078369
619945.39	6082353.81	658.45233201980591
619995.37	6082355.20	658.398926258087158
620045.35	6082356.60	657.0853590965271
620095.33	6082358.00	656.911075115203857
620145.31	6082359.39	656.17662668228149
620195.29	6082360.79	655.846893787384033
620245.27	6082362.19	655.566811561584473
620295.25	6082363.58	655.71892261505127
618644.50	6082367.47	683.536410331726074
618694.48	6082368.86	683.2042932510376
618744.46	6082370.26	681.909799575805664
618794.44	6082371.66	680.09418249130249
618894.40	6082374.45	677.460968494415283
618944.38	6082375.85	678.08997631072998
618994.36	6082377.25	675.918877124786377
619044.34	6082378.64	674.30961132049561
619094.32	6082380.04	673.041045665740967
619144.30	6082381.44	671.5044379234314
619194.28	6082382.83	668.865323066711426
619244.27	6082384.23	666.426599025726318
619294.25	6082385.63	664.773225784301758
619444.19	6082389.82	662.369370460510254
619494.17	6082391.21	661.834716796875
619544.15	6082392.61	661.080837249755859
619594.13	6082394.01	660.760581493377686
619644.11	6082395.40	660.589456558227539
619694.09	6082396.80	660.110771656036377
619744.07	6082398.20	659.5841646194458
619794.05	6082399.60	659.369230270385742
619844.03	6082400.99	659.180700778961182
619894.01	6082402.39	659.055411815643311
619943.99	6082403.79	658.82265567779541
619993.97	6082405.18	658.482909202575684
620043.95	6082406.58	657.644510269165039
620093.93	6082407.98	657.397747039794922
620143.91	6082409.37	656.973898410797119
620193.90	6082410.77	656.46892786026001
620243.88	6082412.17	655.70914745330811
620293.86	6082413.56	655.70360422134399
618593.12	6082416.05	684.585452079772949
618643.10	6082417.45	683.385849
618693.08	6082418.84	682.568669319152832
618743.06	6082420.24	681.15919828414917
618843.03	6082423.03	678.034126758575439
618893.01	6082424.43	677.63453722
618942.99	6082425.83	677.526474
618992.97	6082427.22	675.468683242797852
619042.95	6082428.62	673.71284961700439
619092.93	6082430.02	671.6344952583313
619142.91	6082431.42	670.42273283004761
619192.89	6082432.81	667.905867099761963
619242.87	6082434.21	666.916489601135254
619392.81	6082438.40	663.4756326675415
619442.79	6082439.80	663.176119327545166
619492.77	6082441.19	662.619054317474365
619542.75	6082442.59	661.842107772827148
619592.73	6082443.99	661.589086055755615
619642.71	6082445.38	661.1664891242981
619692.69	6082446.78	660.501360893249512
619742.67	6082448.18	660.026788711547852
619892.62	6082452.37	659.254848957061768
619942.60	6082453.77	659.019410610198975
619992.58	6082455.16	658.58006477355957
620042.56	6082456.56	657.950103282928467
620092.54	6082457.96	657.136261463165283
618491.77	6082463.24	685.916423797607422
618541.75	6082464.63	684.79311466217041
618591.73	6082466.03	684.029519557952881
618641.71	6082467.43	682.534217834472656
618691.69	6082468.82	681.602060794830322
618741.67	6082470.22	680.845797061920166
618791.65	6082471.62	679.73810434341431
618841.63	6082473.01	678.640186786651611
618891.61	6082474.41	678.24447154998779
618941.59	6082475.81	677.392661571502686
618991.57	6082477.20	674.746990203857422
619041.55	6082478.60	672.700941562652588
619091.53	6082480.00	670.953869819641113
619141.51	6082481.39	668.734312057495117
619191.49	6082482.79	667.491674423217773
619341.43	6082486.98	664.934635162353516
619391.41	6082488.38	664.189040660858154
619441.40	6082489.78	663.8527512550354
619491.38	6082491.17	663.4184718132019
619541.36	6082492.57	663.01983594894409
619591.34	6082493.97	663.11413049697876
619641.32	6082495.36	662.54657506942749
619691.30	6082496.76	662.0023250579834
619791.26	6082499.55	660.16995906829834
619841.24	6082500.95	659.824609756469727
619891.22	6082502.35	659.799635410308838
619941.20	6082503.74	659.597456455230713
619991.18	6082505.14	659.040093421936035
618490.37	6082513.21	684.438467025756836
618540.35	6082514.61	683.806538581848145
618590.33	6082516.01	682.845473289489746
618640.31	6082517.41	682.09528923034668
618690.29	6082518.80	681.039690971374512
618740.27	6082520.20	680.32383918762207
618790.25	6082521.60	679.344475269317627
618840.23	6082522.99	678.468823432922363
618890.21	6082524.39	677.510440349578857
618940.19	6082525.79	675.309121608734131
618990.17	6082527.18	672.562897205352783
619040.16	6082528.58	671.516001224517822
619090.14	6082529.98	670.275032520294189
619140.12	6082531.37	668.746113777160645
619290.06	6082535.56	666.156530380249023
619340.04	6082536.96	665.031135082244873
619390.02	6082538.36	664.439260959625244
619440.00	6082539.76	664.138734340667725
619489.98	6082541.15	663.68943452835083
619539.96	6082542.55	663.504123687744141
619589.94	6082543.95	663.2150411605835
619789.86	6082549.53	660.4573130607605
619839.84	6082550.93	660.128593444824219
619889.82	6082552.33	659.840226173400879
619939.80	6082553.72	659.445524215698242
618488.97	6082563.19	683.7955117225647
618538.95	6082564.59	682.655155658721924
618588.93	6082565.99	681.617558002471924
618638.92	6082567.38	681.290030479431152
618688.90	6082568.78	680.668354034423828
618738.88	6082570.18	679.718196392059326
618788.86	6082571.58	678.754627704620361
618888.82	6082574.37	676.09149217605591
618938.80	6082575.77	674.545109272003174
618988.78	6082577.16	672.5890040397644
619038.76	6082578.56	671.335816383361816
619188.70	6082582.75	667.376160621643066
619238.68	6082584.15	666.495025157928467
619288.66	6082585.54	665.709078311920166
619338.64	6082586.94	664.909183979034424
619388.62	6082588.34	664.494752883911133
619438.60	6082589.73	664.227485656738281
618687.50	6082618.76	680.483162403106689
618737.48	6082620.16	679.747879505157471
618787.46	6082621.55	678.50106954574585
618837.44	6082622.95	676.410675048828125
618887.42	6082624.35	674.4154691696167
618937.40	6082625.75	673.07966947555542
618987.38	6082627.14	671.717166900634766
619137.32	6082631.33	668.271720409393311
619187.30	6082632.73	667.338728904724121
619237.29	6082634.13	666.797995567321777
619287.27	6082635.52	666.231513023376465
619337.25	6082636.92	665.335595607757568
619387.23	6082638.32	664.787709712982178
619437.21	6082639.71	664.28673267364502
618586.14	6082665.95	682.180881500244141
618636.12	6082667.34	681.5064549446106
618686.10	6082668.74	680.450975894927979
618736.08	6082670.14	679.373323917388916
618786.06	6082671.53	677.47342586517334
618836.05	6082672.93	675.611495971679688
618886.03	6082674.33	674.2280125617981
618936.01	6082675.72	672.6219654083252
619135.93	6082681.31	668.7016487121582
619185.91	6082682.71	668.032407760620117
619235.89	6082684.11	667.37520694732666
619285.87	6082685.50	666.910290718078613
619335.85	6082686.90	666.128337383270264
619385.83	6082688.30	665.122568607330322
618534.77	6082714.53	683.245658874511719
618584.75	6082715.93	682.901978492736816
618634.73	6082717.32	681.339144706726074
618684.71	6082718.72	680.330991744995117
618734.69	6082720.12	679.051578044891357
618784.67	6082721.51	676.21004581451416
618834.65	6082722.91	674.892544746398926
618884.63	6082724.31	674.483597278594971
618934.61	6082725.70	672.861278057098389
619084.55	6082729.89	670
619134.53	6082731.29	669.2844033241272
619184.51	6082732.69	668.561756610870361
619234.49	6082734.08	667.879045009613037
619284.47	6082735.48	667.460441589355469
